ID,Title,Content,Excerpt,Date,"Post Type",Permalink,_catalog,_fixed_price_rules,_has_multi_selling,_is_multi_parent,_la-digue_price,_la-digue_price_method,_la-digue_regular_price,_la-digue_sale_price,_la-digue_sale_price_dates,_la-digue_sale_price_dates_from,_la-digue_sale_price_dates_to,_low_stock_amount,_mahe_price,_mahe_price_method,_mahe_regular_price,_mahe_sale_price,_mahe_sale_price_dates,_mahe_sale_price_dates_from,_mahe_sale_price_dates_to,_max_variation_price,_max_variation_regular_price,_max_variation_sale_price,_min_variation_price,_min_variation_regular_price,_min_variation_sale_price,_praslin_price,_praslin_price_method,_praslin_regular_price,_praslin_sale_price,_praslin_sale_price_dates,_praslin_sale_price_dates_from,_praslin_sale_price_dates_to,_product_video_autoplay,_product_video_code,_product_video_gallery,_sale_price_time_end,_sale_price_time_start,_thumbnail_id,_tiered_price_rules_type,_upsell_skus,_wcfm_new_product_notified,_wcfm_product_approved_notified,_wcfm_product_author,_wcfm_product_views,_wcfmmp_commission,_wcfmmp_processing_time,_wcmp_cancallation_policy,_wcmp_refund_policy,_wcmp_shipping_policy,_wcmp_spmv_map_id,_wcmp_spmv_product,_woo_uom_input,_wp_desired_post_slug,_wp_old_slug,_wp_page_template,_wp_trash_meta_comments_status,_wp_trash_meta_status,_wp_trash_meta_time,_wpnotif_newsletter_created,b2bking_category_users_textarea,b2bking_group_0,b2bking_group_3799,b2bking_group_3800,b2bking_group_b2c,b2bking_product_customrows_group_3799,b2bking_product_customrows_group_3800,b2bking_product_customrows_group_b2c,b2bking_product_pricetiers_group_3799,b2bking_product_pricetiers_group_3800,b2bking_product_pricetiers_group_b2c,b2bking_product_visibility_override,b2bking_regular_product_price_group_3799,b2bking_regular_product_price_group_3800,b2bking_sale_product_price_group_3799,b2bking_sale_product_price_group_3800,b2bking_show_information_table,price1,price2,rs_page_bg_color,Brands,"Product Type","Product Visibility","Product categories","Product tags","Product shipping classes","Image URL","Images Filename","Images Path","Images ID","Images Title","Images Caption","Images Description","Images Alt Text","Attachment URL","Attachments Filename","Attachments Path",Status,"Author ID","Attribute Name (color)","Attribute Value (color)","Attribute In Variations (color)","Attribute Is Visible (color)","Attribute Is Taxonomy (color)","Attribute Position (color)","Stock Status","Regular Price","Sale Price",Featured,Weight,Length,Width,Height,SKU,"Sale Price Dates From","Sale Price Dates To",Price,"Sold IndivIDually","Manage Stock",Stock,Backorders,"Tax Status","Tax Class","Default Attributes","Total Sales","Product Version","Variation Description"
4980,"Buy Credit Points",,"Points: 100","March 15, 2021",product_variation,https://shop.ewdc.in/product/buy-credit-points/?attribute_points=100,,a:0:{},,,100,manual,100,,default,,,,100,manual,100,,default,,,,,,,,,100,manual,100,,default,,,,,,,,0,,,,,,,"a:3:{s:15:""commission_mode"";s:6:""global"";s:18:""commission_percent"";s:2:""90"";s:16:""commission_fixed"";s:0:"""";}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variation,hidden,Credit,,,,,,,,,,,,,,publish,1,color,,no,no,no,,instock,100,,,,,,,,,,100,no,no,,no,taxable,standard,,0,5.0.0,
4981,"Buy Credit Points",,"Points: 200","March 15, 2021",product_variation,https://shop.ewdc.in/product/buy-credit-points/?attribute_points=200,,a:0:{},,,200,manual,200,,default,,,,200,manual,200,,default,,,,,,,,,200,manual,200,,default,,,,,,,,0,,,,,,,"a:3:{s:15:""commission_mode"";s:6:""global"";s:18:""commission_percent"";s:2:""90"";s:16:""commission_fixed"";s:0:"""";}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variation,hidden,Credit,,,,,,,,,,,,,,publish,1,color,,no,no,no,,instock,200,,,,,,,,,,200,no,no,,no,taxable,standard,,0,5.0.0,
4982,"Buy Credit Points",,"Points: 300","March 15, 2021",product_variation,https://shop.ewdc.in/product/buy-credit-points/?attribute_points=300,,a:0:{},,,300,manual,300,,default,,,,300,manual,300,,default,,,,,,,,,300,manual,300,,default,,,,,,,,0,,,,,,,"a:3:{s:15:""commission_mode"";s:6:""global"";s:18:""commission_percent"";s:2:""90"";s:16:""commission_fixed"";s:0:"""";}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variation,hidden,Credit,,,,,,,,,,,,,,publish,1,color,,no,no,no,,instock,300,,,,,,,,,,300,no,no,,no,taxable,standard,,0,5.0.0,
4983,"Buy Credit Points",,"Points: 500","March 15, 2021",product_variation,https://shop.ewdc.in/product/buy-credit-points/?attribute_points=500,,a:0:{},,,500,manual,500,,default,,,,500,manual,500,,default,,,,,,,,,500,manual,500,,default,,,,,,,,0,,,,,,,"a:3:{s:15:""commission_mode"";s:6:""global"";s:18:""commission_percent"";s:2:""90"";s:16:""commission_fixed"";s:0:"""";}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variation,hidden,Credit,,,,,,,,,,,,,,publish,1,color,,no,no,no,,instock,500,,,,,,,,,,500,no,no,,no,taxable,standard,,0,5.0.0,
4989,"new variBle produc",,,"March 15, 2021",product,https://shop.ewdc.in/product/new-varible-produc/,,,,,,,,,,,,,,nothing,,28,,,,,,,,,,,,,,,,,,,,,,16809,,a:0:{},,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variable,visible,"Fresh Produce","FRESH FRUITS",,,,,,,,,,,,,publish,1,color,,no,no,no,,outofstock,,,no,,,,,NVP,,,,no,yes,0,no,taxable,standard,"a:1:{s:11:""pa_packages"";s:6:""carton"";}",,,
4990,"new variBle produc",,"Packages: Carton","March 15, 2021",product_variation,https://shop.ewdc.in/product/new-varible-produc/?attribute_pa_packages=carton,,,,,,manually,1,1,,,,,50,,50,,,,,,,,,,,,,,,,,,,,,,,,,a:0:{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variation,visible,"Fresh Produce","FRESH FRUITS",,,,,,,,,,,,,publish,1,color,,no,no,no,,outofstock,50,,no,,,,,NVP1,,,50,,yes,0,no,taxable,standard,,,,
4991,"new variBle produc",,"Packages: Single","March 15, 2021",product_variation,https://shop.ewdc.in/product/new-varible-produc/?attribute_pa_packages=single,,,,,,manually,1,1,,,,,60,,60,,,,,,,,,,,,,,,,,,,,,,,,,a:0:{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variation,visible,"Fresh Produce","FRESH FRUITS",,,,,,,,,,,,,publish,1,color,,no,no,no,,outofstock,60,,no,,,,,NVP2,,,60,,yes,0,no,taxable,standard,,,,
4994,"CHEESE PANEER AMUL 200 GM",,"1 X 1 PACKET","December 31, 1969",product,https://shop.ewdc.in/product/cheese-paneer-amul-200-gm/,,[],,,,manual,54,,default,,,,,manual,53,,default,,,,,,,,,,manual,54,,default,,,,,,,,4995,,a:0:{},,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,AMUL,simple,visible,"Dairy Products",PANEER,,https://shop.ewdc.in/wp-content/uploads/2021/03/CHCHE0090-1.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/CHCHE0090-2.jpg,CHCHE0090-1.jpg||CHCHE0090-2.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/CHCHE0090-1.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/CHCHE0090-2.jpg,4995||4996,"CHCHE0090 -1||CHCHE0090 -2",,,,,,,publish,17,color,,no,no,no,,instock,53,,no,,,,,CHCHE0090,,,53,no,yes,472.2,no,taxable,standard,,,5.1.0,
4997,"CHEESE AMUL 1 KG",,"1 X 1 PACKET","December 31, 1969",product,https://shop.ewdc.in/product/cheese-amul-1-kg/,,[],,,,manual,224,,default,,,,,manual,220,,default,,,,,,,,,,manual,224,,default,,,,,,,,4998,,a:0:{},,,,1,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,AMUL,simple,visible,"Dairy Products",CHEESE,,https://shop.ewdc.in/wp-content/uploads/2021/03/CHCHE0229-1.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/CHCHE0229-2.jpg,CHCHE0229-1.jpg||CHCHE0229-2.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/CHCHE0229-1.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/CHCHE0229-2.jpg,4998||4999,"CHCHE0229 -1||CHCHE0229 -2",,,,,,,publish,17,color,,no,no,no,,outofstock,220,,no,,,,,CHCHE0229,,,220,no,yes,0,no,taxable,standard,,,5.1.0,
5000,"MEAT TENDERIZER BAYARA 330 ML",,"1 X 1 PIECE","December 31, 1969",product,https://shop.ewdc.in/product/meat-tenderizer-bayara-330-ml/,,[],,,,manual,86,,default,,,,,manual,85,,default,,,,,,,,,,manual,86,,default,,,,,,,,5001,,a:0:{},,,,1,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,BAYARA,simple,visible,"Grocery &amp; Food Cupboard","MEAT, TENDRIZER",,https://shop.ewdc.in/wp-content/uploads/2021/03/DRSPC0043-1.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/DRSPC0043-2.jpg,DRSPC0043-1.jpg||DRSPC0043-2.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRSPC0043-1.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/DRSPC0043-2.jpg,5001||5002,"DRSPC0043 -1||DRSPC0043 -2",,,,,,,publish,17,color,,no,no,no,,instock,85,,no,,,,,DRSPC0043,,,85,no,yes,38.6,no,taxable,standard,,,5.1.0,
5003,"THYME BAYARA 330 ML",,"1 X 1 PIECE","December 31, 1969",product,https://shop.ewdc.in/product/thyme-bayara-330-ml/,,[],,,,manual,46,,default,,,,,manual,45,,default,,,,,,,,,,manual,46,,default,,,,,,,,5004,,a:0:{},,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,BAYARA,simple,visible,"Grocery &amp; Food Cupboard","BAYARA, THYME",,https://shop.ewdc.in/wp-content/uploads/2021/03/DRSPC0047-1.jpg,DRSPC0047-1.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRSPC0047-1.jpg,5004,"DRSPC0047 -1",,,,,,,publish,17,color,,no,no,no,,instock,45,,no,,,,,DRSPC0047,,,45,no,yes,60,no,taxable,standard,,,5.1.0,
5005,"POWDER PEPPER BLACK BAYARA 330 ML",,"1 X 1 PIECE","December 31, 1969",product,https://shop.ewdc.in/product/powder-pepper-black-bayara-330-ml/,,[],,,,manual,57,,default,,,,,manual,55,,default,,,,,,,,,,manual,57,,default,,,,,,,,5006,,a:0:{},,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,BAYARA,simple,visible,"Grocery &amp; Food Cupboard","PEPPER, POWDER",,https://shop.ewdc.in/wp-content/uploads/2021/03/DRPOW0097.jpg,DRPOW0097.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRPOW0097.jpg,5006,DRPOW0097,,,,,,,publish,17,color,,no,no,no,,instock,55,,no,,,,,DRPOW0097,,,55,no,yes,23.8,no,taxable,standard,,,5.1.0,
5007,"POWDER CINNAMON BAYARA 330 ML",,"1 X 1 PIECE","December 31, 1969",product,https://shop.ewdc.in/product/powder-cinnamon-bayara-330-ml/,,[],,,,manual,77,,default,,,,,manual,75,,default,,,,,,,,,,manual,77,,default,,,,,,,,5008,,a:0:{},,,,1,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,BAYARA,simple,visible,"Grocery &amp; Food Cupboard","CINNAMON, POWDER",,https://shop.ewdc.in/wp-content/uploads/2021/03/DRPOW0099-1.jpg,DRPOW0099-1.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRPOW0099-1.jpg,5008,"DRPOW0099 -1",,,,,,,publish,17,color,,no,no,no,,instock,75,,no,,,,,DRPOW0099,,,75,no,yes,36,no,taxable,standard,,,5.1.0,
5009,"POWDER GINGER BAYARA 330 ML",,"1 X 1 PIECE","December 31, 1969",product,https://shop.ewdc.in/product/powder-ginger-bayara-330-ml/,,[],,,,manual,62,,default,,,,,manual,60,,default,,,,,,,,,,manual,62,,default,,,,,,,,5010,,a:0:{},,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,BAYARA,simple,visible,"Grocery &amp; Food Cupboard","GINGER, POWDER",,https://shop.ewdc.in/wp-content/uploads/2021/03/DRPOW0123-1.jpg,DRPOW0123-1.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRPOW0123-1.jpg,5010,"DRPOW0123 -1",,,,,,,publish,17,color,,no,no,no,,instock,60,,no,,,,,DRPOW0123,,,60,no,yes,36.8,no,taxable,standard,,,5.1.0,
5011,"POWDER PAPRIKA BAYARA 330 ML",,"1 X 1 PIECE","December 31, 1969",product,https://shop.ewdc.in/product/powder-paprika-bayara-330-ml/,,[],,,,manual,57,,default,,,,,manual,55,,default,,,,,,,,,,manual,57,,default,,,,,,,,5012,,a:0:{},,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,BAYARA,simple,visible,"Grocery &amp; Food Cupboard","PAPRIKA, POWDER",,https://shop.ewdc.in/wp-content/uploads/2021/03/DRPOW0124.jpg,DRPOW0124.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRPOW0124.jpg,5012,DRPOW0124,,,,,,,publish,17,color,,no,no,no,,instock,55,,no,,,,,DRPOW0124,,,55,no,yes,44.4,no,taxable,standard,,,5.1.0,
5013,"MASALA BIRYANI BAYARA 330ML",,"1 X 1 PIECE","December 31, 1969",product,https://shop.ewdc.in/product/masala-biryani-bayara-330ml/,,[],,,,manual,57,,default,,,,,manual,55,,default,,,,,,,,,,manual,57,,default,,,,,,,,5014,,a:0:{},,,,1,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,BAYARA,simple,visible,"Grocery &amp; Food Cupboard","BIRYANI, MASALA",,https://shop.ewdc.in/wp-content/uploads/2021/03/DRPOW0341.jpg,DRPOW0341.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRPOW0341.jpg,5014,DRPOW0341,,,,,,,publish,17,color,,no,no,no,,instock,55,,no,,,,,DRPOW0341,,,55,no,yes,45.6,no,taxable,standard,,,5.1.0,
5015,"POWDER COCOA CACAOBARRY 2.5 KG",,"1 X 1 CARTON","December 31, 1969",product,https://shop.ewdc.in/product/powder-cocoa-cacaobarry-2-5-kg/,,[],,,,manual,682,,default,,,,,manual,680,,default,,,,,,,,,,manual,682,,default,,,,,,,,5016,,a:0:{},,,,2,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,CACAOBARRY,simple,visible,"Chocolate &amp; Confectionery",COCOA,,https://shop.ewdc.in/wp-content/uploads/2021/03/DRPOW0155.jpg,DRPOW0155.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRPOW0155.jpg,5016,DRPOW0155,,,,,,,publish,17,color,,no,no,no,,outofstock,680,,no,,,,,DRPOW0155,,,680,no,yes,0,no,taxable,standard,,,5.1.0,
5017,"RICE BASMATI ROZANA CHEF CHOICE 20 KG",,"1 X 1 BAG","December 31, 1969",product,https://shop.ewdc.in/product/rice-basmati-rozana-chef-choice-20-kg/,,[],,,,manual,418,,default,,,,,manual,400,,default,,,,,,,,,,manual,418,,default,,,,,,,,5018,,a:0:{},,,,1,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,"CHEF CHOICE",simple,visible,"Grocery &amp; Food Cupboard","BASMATI, RICE",,https://shop.ewdc.in/wp-content/uploads/2021/03/chef-choice-1.png,chef-choice-1.png,/home/shopewdc/public_html/wp-content/uploads/2021/03/chef-choice-1.png,5018,"chef choice",,,,,,,publish,17,color,,no,no,no,,outofstock,400,,no,,,,,DRICE0098,,,400,no,yes,0,no,taxable,standard,,,5.1.0,
5019,"PAPER PLATE 7"" CUPCO 100 PCS",,"1 X 1 PACKET","December 31, 1969",product,https://shop.ewdc.in/product/paper-plate-7-cupco-100-pcs/,,[],,,,manual,548,,default,,,,,manual,530,,default,,,,,,,,,,manual,548,,default,,,,,,,,5020,,a:0:{},,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,CUPCO,simple,visible,"Cleaning &amp; Household",DISPOSABLES,,https://shop.ewdc.in/wp-content/uploads/2021/03/AMPAP0161.jpeg,AMPAP0161.jpeg,/home/shopewdc/public_html/wp-content/uploads/2021/03/AMPAP0161.jpeg,5020,AMPAP0161,,,,,,,publish,17,color,,no,no,no,,instock,530,,no,,,,,AMPAP0161,,,530,no,yes,2.8,no,taxable,standard,,,5.1.0,
5021,"DONUTS SUGAR 45 GM",,"1 X 1 TRAY","December 31, 1969",product,https://shop.ewdc.in/product/donuts-sugar-45-gm/,,[],,,,manual,258,,default,,,,,manual,240,,default,,,,,,,,,,manual,258,,default,,,,,,,,5022,,a:0:{},,,,1,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,"DOOTI DONUTS",simple,visible,Bakery,"BREAD, PRODUCTS",,https://shop.ewdc.in/wp-content/uploads/2021/03/FZBRE0103-2.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/FZBRE0103-1.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/FZBRE0103-3.jpg,FZBRE0103-2.jpg||FZBRE0103-1.jpg||FZBRE0103-3.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FZBRE0103-2.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/FZBRE0103-1.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/FZBRE0103-3.jpg,5022||5023||5024,"FZBRE0103 -2||FZBRE0103 -1||FZBRE0103 -3",,,,,,,publish,17,color,,no,no,no,,instock,240,,no,,,,,FZBRE0103,,,240,no,yes,75.88,no,taxable,standard,,0,5.1.0,
5025,"DONUTS STRAWBERRY 70 GM",,"1 X 1 TRAY","December 31, 1969",product,https://shop.ewdc.in/product/donuts-strawberry-70-gm/,,[],,,,manual,258,,default,,,,,manual,240,,default,,,,,,,,,,manual,258,,default,,,,,,,,5026,,a:0:{},,,,1,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,"DOOTI DONUTS",simple,visible,Bakery,"BREAD, PRODUCTS",,https://shop.ewdc.in/wp-content/uploads/2021/03/FZBRE0104-2.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/FZBRE0104-1.jpg,FZBRE0104-2.jpg||FZBRE0104-1.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FZBRE0104-2.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/FZBRE0104-1.jpg,5026||5027,"FZBRE0104 -2||FZBRE0104 -1",,,,,,,publish,17,color,,no,no,no,,instock,240,,no,,,,,FZBRE0104,,,240,no,yes,72.78,no,taxable,standard,,0,5.1.0,
5028,"DONUTS PANNACOTTA 69 GM",,"1 X 1 TRAY","December 31, 1969",product,https://shop.ewdc.in/product/donuts-pannacotta-69-gm/,,[],,,,manual,198,,default,,,,,manual,180,,default,,,,,,,,,,manual,198,,default,,,,,,,,5029,,a:0:{},,,,1,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,"DOOTI DONUTS",simple,visible,Bakery,"BREAD, PRODUCTS",,https://shop.ewdc.in/wp-content/uploads/2021/03/FZBRE0105-2.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/FZBRE0105-1.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/FZBRE0105-3.jpg,FZBRE0105-2.jpg||FZBRE0105-1.jpg||FZBRE0105-3.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FZBRE0105-2.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/FZBRE0105-1.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/FZBRE0105-3.jpg,5029||5030||5031,"FZBRE0105 -2||FZBRE0105 -1||FZBRE0105 -3",,,,,,,publish,17,color,,no,no,no,,instock,180,,no,,,,,FZBRE0105,,,180,no,yes,38.53,no,taxable,standard,,0,5.1.0,
5032,"DONUTS STRIPE 55 GM",,"1 X 1 TRAY","December 31, 1969",product,https://shop.ewdc.in/product/donuts-stripe-55-gm/,,[],,,,manual,258,,default,,,,,manual,240,,default,,,,,,,,,,manual,258,,default,,,,,,,,5033,,a:0:{},,,,2,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,"DOOTI DONUTS",simple,visible,Bakery,"BREAD, PRODUCTS",,https://shop.ewdc.in/wp-content/uploads/2021/03/FZBRE0106-2.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/FZBRE0106-1.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/FZBRE0106-3.jpg,FZBRE0106-2.jpg||FZBRE0106-1.jpg||FZBRE0106-3.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FZBRE0106-2.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/FZBRE0106-1.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/FZBRE0106-3.jpg,5033||5034||5035,"FZBRE0106 -2||FZBRE0106 -1||FZBRE0106 -3",,,,,,,publish,17,color,,no,no,no,,instock,240,,no,,,,,FZBRE0106,,,240,no,yes,56.77,no,taxable,standard,,0,5.1.0,
5036,"DONUTS TRIPLE CHOCOLATE 12 X 69 GM",,"1 X 1 TRAY","December 31, 1969",product,https://shop.ewdc.in/product/donuts-triplechocolate-69-gm/,,[],,,,manual,258,,default,,,,,manual,240,,default,,,,,,,,,,manual,258,,default,,,,,,,,5037,,a:0:{},,,,1,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,"DOOTI DONUTS",simple,visible,Bakery,"BREAD,PRODUCTS",,https://shop.ewdc.in/wp-content/uploads/2021/03/FZBRE0107-2.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/FZBRE0107-1.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/FZBRE0107-3.jpg,FZBRE0107-2.jpg||FZBRE0107-1.jpg||FZBRE0107-3.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FZBRE0107-2.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/FZBRE0107-1.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/FZBRE0107-3.jpg,5037||5038||5039,"FZBRE0107 -2||FZBRE0107 -1||FZBRE0107 -3",,,,,,,publish,17,color,,no,no,no,,instock,240,,no,,,,,FZBRE0107,,,240,no,yes,55.4,no,taxable,standard,,,5.1.0,
5040,"CHICKEN MORTADELLA WITH PEPPERS EURO GOURMET 1 KG",,"1 X 1 PACKET","December 31, 1969",product,https://shop.ewdc.in/product/chicken-mortadella-wt-peppers-euro-gourmet/,,[],,,,manual,408.15,,default,,,,,manual,404.15,,default,,,,,,,,,,manual,408.15,,default,,,,,,,,5041,,a:0:{},,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,"EURO GOURMET",simple,visible,"Frozen Foods","CHICKEN, MORTADELLA",,https://shop.ewdc.in/wp-content/uploads/2021/03/CHCHI0013.jpg,CHCHI0013.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/CHCHI0013.jpg,5041,CHCHI0013,,,,,,,publish,17,color,,no,no,no,,outofstock,404.15,,no,,,,,CHCHI0013,,,404.15,no,yes,0,no,taxable,standard,,,5.1.0,
5042,"SYRUP BANANA GIFFARD 100 CL",,"1 X 1 BOTTLE","December 31, 1969",product,https://shop.ewdc.in/product/syrup-banana-giffard-100-cl/,,[],,,,manual,302,,default,,,,,manual,300,,default,,,,,,,,,,manual,302,,default,,,,,,,,5043,,a:0:{},,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,GIFFARD,simple,visible,"Grocery &amp; Food Cupboard","BANANA, SYRUP",,https://shop.ewdc.in/wp-content/uploads/2021/03/DRSYR0026.jpg,DRSYR0026.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRSYR0026.jpg,5043,DRSYR0026,,,,,,,publish,17,color,,no,no,no,,instock,300,,no,,,,,DRSYR0026,,,300,no,yes,6,no,taxable,standard,,,5.1.0,
5044,"SYRUP CARAMEL GIFFARD 100 CL",,"1 X 1 BOTTLE","December 31, 1969",product,https://shop.ewdc.in/product/syrup-caramel-giffard-100-cl/,,[],,,,manual,301,,default,,,,,manual,300,,default,,,,,,,,,,manual,301,,default,,,,,,,,5045,,a:0:{},,,,1,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,GIFFARD,simple,visible,"Grocery &amp; Food Cupboard","CARAMEL, SYRUP",,https://shop.ewdc.in/wp-content/uploads/2021/03/DRSYR0068.jpg,DRSYR0068.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRSYR0068.jpg,5045,DRSYR0068,,,,,,,publish,17,color,,no,no,no,,instock,300,,no,,,,,DRSYR0068,,,300,no,yes,4.8,no,taxable,standard,,,5.1.0,
5046,"SYRUP CHOCOLATE GIFFARD 100 CL",,"1 X 1 BOTTLE","December 31, 1969",product,https://shop.ewdc.in/product/syrup-chocolate-giffard-100-cl/,,[],,,,manual,301,,default,,,,,manual,300,,default,,,,,,,,,,manual,301,,default,,,,,,,,5047,,a:0:{},,,,1,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,GIFFARD,simple,visible,"Grocery &amp; Food Cupboard","CHOCOLATE, SYRUP",,https://shop.ewdc.in/wp-content/uploads/2021/03/DRSYR0069.jpg,DRSYR0069.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRSYR0069.jpg,5047,DRSYR0069,,,,,,,publish,17,color,,no,no,no,,instock,300,,no,,,,,DRSYR0069,,,300,no,yes,3.6,no,taxable,standard,,,5.1.0,
5048,"SYRUP HAZELNUT GIFFARD 100 CL",,"1 X 1 BOTTLE","December 31, 1969",product,https://shop.ewdc.in/product/syrup-hazelnut-giffard-100-cl/,,[],,,,manual,301,,default,,,,,manual,300,,default,,,,,,,,,,manual,301,,default,,,,,,,,5049,,a:0:{},,,,1,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,GIFFARD,simple,visible,"Grocery &amp; Food Cupboard","HAZELNUT, SYRUP",,https://shop.ewdc.in/wp-content/uploads/2021/03/DRSYR0070.jpg,DRSYR0070.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRSYR0070.jpg,5049,DRSYR0070,,,,,,,publish,17,color,,no,no,no,,instock,300,,no,,,,,DRSYR0070,,,300,no,yes,6,no,taxable,standard,,,5.1.0,
5050,"SYRUP STRAWBERRY GIFFARD 100 CL",,"1 X 1 BOTTLE","December 31, 1969",product,https://shop.ewdc.in/product/syrup-strawberry-giffard-100-cl/,,[],,,,manual,301,,default,,,,,manual,300,,default,,,,,,,,,,manual,301,,default,,,,,,,,5051,,a:0:{},,,,1,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,GIFFARD,simple,visible,"Grocery &amp; Food Cupboard","STRAWBERRY, SYRUP",,https://shop.ewdc.in/wp-content/uploads/2021/03/DRSYR0071.jpg,DRSYR0071.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRSYR0071.jpg,5051,DRSYR0071,,,,,,,publish,17,color,,no,no,no,,instock,300,,no,,,,,DRSYR0071,,,300,no,yes,3.6,no,taxable,standard,,,5.1.0,
