ID,Title,Content,Excerpt,Date,Post Type,Permalink,_la-digue_price_method,_la-digue_regular_price,_la-digue_sale_price,_mahe_price_method,_mahe_regular_price,_mahe_sale_price,_praslin_price_method,_praslin_regular_price,_praslin_sale_price,Brands,Product Type,Product Visibility,Product categories,Product tags,Status,Attribute Name (color),Attribute Value (color),Attribute In Variations (color),Attribute Is Visible (color),Attribute Is Taxonomy (color),Attribute Position (color),Stock Status,Regular Price,Sale Price,SKU,Manage Stock,Stock,Backorders,Tax Status,Tax Class
5565,WOODEN FORK 16 CM,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/wooden-fork-16-cm/,manual,75,,manual,70,,manual,75,,GENERIC,simple,visible,Cleaning &amp; Household,"FORK,NONFOOD,WOODEN",publish,color,,no,no,no,,instock,70,,AMMSC0893,yes,210.6,no,taxable,standard
5567,WOODEN KNIFE 16 CM,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/wooden-knife-16-cm/,manual,75,,manual,70,,manual,75,,GENERIC,simple,visible,Cleaning &amp; Household,"KNIFE,NONFOOD,WOODEN",publish,color,,no,no,no,,instock,70,,AMMSC0894,yes,300,no,taxable,standard
5569,RED & BLACK MICRO CONTAINER WITH LID SUPERTOUCH 650 ML 300 PIECE,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/red-black-micro-container-with-lid-supertouch-650-ml/,manual,1565,,manual,1550,,manual,1565,,SUPERTOUCH,simple,visible,Cleaning &amp; Household,"BIO,BLACK,CONTAINER,RED,TAKEAWAY",publish,color,,no,no,no,,instock,1550,,AMMSC0981,yes,1.4,no,taxable,standard
5571,TAKE AWAY BOX BIODEGRADABLE HALF 450 ML 300 PIECE,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/take-away-box-biodegradable-half-450-ml/,manual,1750,,manual,1750,,manual,1750,,GENERIC,simple,visible,Cleaning &amp; Household,"BLACK, CONTAINER, RED, TAKEAWAY",publish,color,,no,no,no,,instock,1750,,AMMSC0982,yes,14.2,no,taxable,standard
5573,WALL MOUNTED HAND SANITIZER & SOAP DISPENSER WITH 1 LTR,,1 X 1 PIECE,10-Mar-21,product,https://shop.ewdc.in/product/wall-mounted-hand-sanitizer-soap-dispenser-with-1-ltr/,manual,554,,manual,539,,manual,554,,GENERIC,simple,visible,Cleaning &amp; Household,"AUTOMATIC,DISPENSER,SANITIZER",publish,color,,no,no,no,,instock,539,,AMMSC1221,yes,4.8,no,taxable,standard
5575,TAKE AWAY BOX BIODEGRADABLE 600 ML 400 PIECE,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/take-away-box-biodegradable-600-ml/,manual,740,,manual,740,,manual,740,,GENERIC,simple,visible,Cleaning &amp; Household,"BIO, BLACK, CONTAINER, RED, TAKEAWAY",publish,color,,no,no,no,,instock,740,,AMMSC1491,yes,4.8,no,taxable,standard
5577,LID WHITE FOR PAPER CUP 8 OZ (1000 PIECE),,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/lid-white-for-paper-cup-8-oz/,manual,388,,manual,370,,manual,388,,SUPERTOUCH,simple,visible,Cleaning &amp; Household,"LID, NONFOOD, PAPERCUP",publish,color,,no,no,no,,instock,370,,AMPAP0055,yes,5,no,taxable,standard
5579,PAPER WHITE BURGER BOX LARGE HOTPACK 500 PIECE,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/paper-white-burger-box-large-hotpack/,manual,1365,,manual,1350,,manual,1365,,HOTPACK,simple,visible,Cleaning &amp; Household,"BURGER BOX, LARGE, PAPER WHITE",publish,color,,no,no,no,,outofstock,1350,,AMPAP0163,yes,0,no,taxable,standard
5581,WOODEN SPOON 16 CM,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/wooden-spoon-16-cm/,manual,82,,manual,70,,manual,82,,GENERIC,simple,visible,Cleaning &amp; Household,"NONFOOD, SPOON, WOODEN",publish,color,,no,no,no,,instock,70,,AMSPN0011,yes,125.6,no,taxable,standard
5583,RED KIDNEY BEANS DRY 1 KG,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/red-kidney-beans-dry/,manual,129,,manual,125,,manual,129,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"BEANS, DRY, KIDNEY",publish,color,,no,no,no,,outofstock,125,,DRBEN0008,yes,0,no,taxable,standard
5585,CARDAMOM GREEN SUPERCHEF 1 KG,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/cardamom-green-superchef/,manual,1354,,manual,1350,,manual,1354,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CARDAMOM, DRY, GREEN",publish,color,,no,no,no,,instock,1350,,DRCAR0001,yes,1.6,no,taxable,standard
5587,CLOVE WHOLE 1 KG,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/clove-whole/,manual,329,,manual,325,,manual,329,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CLOVE, DRY, GREEN",publish,color,,no,no,no,,outofstock,325,,DRCER0032,yes,0,no,taxable,standard
5589,CHILLI CRUSHED BAYARA 330 ML,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/chilli-crushed-bayara-330-ml/,manual,42,,manual,40,,manual,42,,BAYARA,simple,visible,Grocery &amp; Food Cupboard,"CHILLI, CRUSHED, POWDER",publish,color,,no,no,no,,instock,40,,DRCHL0009,yes,20.6,no,taxable,standard
5591,CINNAMON STICK 100 GM,,1 X 1 PIECE,10-Mar-21,product,https://shop.ewdc.in/product/cinnamon-stick-100-gm/,manual,32,,manual,30,,manual,32,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CINNAMON, STICK, WHOLE",publish,color,,no,no,no,,instock,30,,DRCIN0005,yes,3,no,taxable,standard
5593,DHAL RED LENTIL 1 KG,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/dhal-red-lentil/,manual,22,,manual,20.1,,manual,22,,GENERIC,simple,visible,Grocery &amp; Food Cupboard,"DHAL, LENTIL, RED, WHOLE",publish,color,,no,no,no,,instock,20.1,,DRDHA0001,yes,185.9,no,taxable,standard
5595,DHAL URAD WHOLE (WITH SKIN) 1 KG,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/dhal-urad-whole-with-skin/,manual,67,,manual,65,,manual,67,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"DHAL, LENTIL, URAD, WHOLE",publish,color,,no,no,no,,instock,65,,DRDHA0026,yes,28.2,no,taxable,standard
5597,MANGO DRY 1 KG,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/mango-dry/,manual,354,,manual,350,,manual,354,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"DRY, MANGO",publish,color,,no,no,no,,outofstock,350,,DRFRU0014,yes,0,no,taxable,standard
5599,PRUNES PITTED SUPERCHEF,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/prunes-pitted-superchef-2/,manual,47,,manual,45,,manual,47,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"DRY, PRUNES, WHOLE",publish,color,,no,no,no,,outofstock,45,,DRFRU0035,yes,0,no,taxable,standard
5601,CASHEWNUT WHOLE 100 GM,,1 X 1 PIECE,10-Mar-21,product,https://shop.ewdc.in/product/cashewnut-whole-100-gm/,manual,57,,manual,55,,manual,57,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CASHEW, NUT, WHOLE",publish,color,,no,no,no,,instock,55,,DRNUT0099,yes,24.4,no,taxable,standard
5605,RAISIN GOLDEN YELLOW SUPERCHEF 100 GM,,1 X 1 PIECE,10-Mar-21,product,https://shop.ewdc.in/product/raisin-golden-yellow-superchef-100-gm/,manual,20,,manual,19,,manual,20,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"DRY, RAISIN, WHOLE",publish,color,,no,no,no,,instock,19,,DRNUT0100,yes,16.4,no,taxable,standard
5607,PEANUT RAW SUPERCHEF 200 GM,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/peanut-raw-superchef-200-gm/,manual,22,,manual,21,,manual,22,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"NUT, PEA, RAW",publish,color,,no,no,no,,instock,21,,DRPEA0025,yes,57,no,taxable,standard
5609,PICKLE GHERKIN 2.5 LTR,,1 X 1 JAR,10-Mar-21,product,https://shop.ewdc.in/product/pickle-gherkin-2-5-ltr/,manual,492,,manual,490,,manual,492,,GIANTS,simple,visible,Grocery &amp; Food Cupboard,"GHERKIN, PICKLE",publish,color,,no,no,no,,outofstock,490,,DRPKL0015,yes,0,no,taxable,standard
5611,FENUGREEK SEEDS 100 GM,,1 X 1 PIECE,10-Mar-21,product,https://shop.ewdc.in/product/fenugreek-seeds-100-gm/,manual,20,,manual,16,,manual,20,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"FENUGREEK, SEEDS",publish,color,,no,no,no,,instock,16,,DRSPC0195,yes,85.6,no,taxable,standard
5613,SUGAR WHITE 50 KG,,1 X 1 BAG,10-Mar-21,product,https://shop.ewdc.in/product/sugar-white-50-kg/,manual,15.75,,manual,14.75,,manual,15.75,,GENERIC,simple,visible,Grocery &amp; Food Cupboard,SUGAR,publish,color,,no,no,no,,instock,14.75,,DRSUG0003,yes,119.8,no,taxable,standard
5615,SUGAR PORTION STICK WHITE 7 GM (1000 PIECE),,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/sugar-portion-stick-white-7-gm/,manual,212,,manual,180,,manual,212,,GENERIC,simple,visible,Grocery &amp; Food Cupboard,"PORTION, SUGAR",publish,color,,no,no,no,,outofstock,180,,DRSUG0033,yes,0,no,taxable,standard
5617,WALNUT WITHOUT SHELL 1 KG,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/walnut-without-shell-1-kg/,manual,334,,manual,330,,manual,334,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"NUT, SHELL, WALL",publish,color,,no,no,no,,outofstock,330,,DRWAL0007,yes,0,no,taxable,standard
5619,BEEF SHOULDER CUBE 1 KG,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/beef-shoulder-cube-1-kg/,manual,140.62,,manual,140.62,,manual,140.62,,GENERIC,simple,visible,Frozen Foods,"BEEF, CUBE, SHOULDER",publish,color,,no,no,no,,outofstock,140.62,,FEBEF0189,yes,0,no,taxable,standard
5621,BEEF TENDERLOIN CUBES INDIA 1 KG,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/beef-tenderloin-cubes-india-1-kg/,manual,160.67,,manual,156.67,,manual,160.67,,ALLANA,simple,visible,Frozen Foods,"BEEF, CUBE, TENDERLION",publish,color,,no,no,no,,instock,156.67,,FZBEF0010,yes,59.8,no,taxable,standard
5623,BEEF TOPSIDE SLICE BRAZIL 900 GM / 1100 GM,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/beef-topside-slice-brazil-900-gm-1100-gm/,manual,152.08,,manual,152.08,,manual,152.08,,Friboi,simple,visible,Frozen Foods,"BEEF, CUBE, TOPSIDE",publish,color,,no,no,no,,instock,152.08,,FZBEF0146,yes,23.56,no,taxable,standard
5625,BEEF STRIPLOIN SLICE,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/beef-striploin-slice/,manual,191.66,,manual,191.66,,manual,191.66,,Friboi,simple,visible,Frozen Foods,"BEEF, SLICE, STRIPLOIN",publish,color,,no,no,no,,instock,191.66,,FZBEF0176,yes,2.61,no,taxable,standard
5627,OX TAIL SLICE BRAZIL 1 KG,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/ox-tail-slice-brazil-1-kg/,manual,141.67,,manual,141.67,,manual,141.67,,Friboi,simple,visible,Frozen Foods,"BEEF, OX, TAIL",publish,color,,no,no,no,,instock,141.67,,FZBEF0221,yes,29.91,no,taxable,standard
5630,CHICKEN LEG QUARTER RETAIL 1 KG,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/chicken-leg-quarter-retail-1-kg/,manual,56.66,,manual,56.66,,manual,56.66,,SEARA,simple,visible,Frozen Foods,"CHICKEN, LEG, POULTRY, QUARTER",publish,color,,no,no,no,,instock,56.66,,FZCHI0289,yes,81.38,no,taxable,standard
5632,SCALLOPS KING 1 KG,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/scallops-king-1-kg/,manual,682,,manual,680,,manual,682,,GENERIC,simple,visible,Frozen Foods,"SCALLOPS, SEAFOOD",publish,color,,no,no,no,,instock,680,,FZFIS0002,yes,22.6,no,taxable,standard
5634,SALMON FILLET SKIN ON 1 KG,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/salmon-fillet-skin-on-1-kg/,manual,920,,manual,920,,manual,920,,GENERIC,simple,visible,Frozen Foods,"FILLET, SALMON, SEAFOOD",publish,color,,no,no,no,,outofstock,920,,FZFIS0039,yes,0,no,taxable,standard
5636,MUSSELS HALF SHELL 1 KG,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/mussels-half-shell-1-kg/,manual,284,,manual,280,,manual,284,,TALLY,simple,visible,Frozen Foods,"GREEN, MUSSELS, SEAFOOD, SHELL",publish,color,,no,no,no,,instock,280,,FZMUS0001,yes,23.6,no,taxable,standard
5638,OCTOPUS BABY 1 KG,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/octopus-baby-1-kg/,manual,169,,manual,165,,manual,169,,GENERIC,simple,visible,Frozen Foods,"BABY, CLEANED, OCTOPUS, SEAFOOD",publish,color,,no,no,no,,instock,165,,FZOCT0002,yes,6,no,taxable,standard
5640,PORK CUBE 1 KG,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/pork-cube-1-kg/,manual,116,,manual,112,,manual,116,,GENERIC,simple,visible,Frozen Foods,"CUBE, PORK",publish,color,,no,no,no,,instock,112,,FZPOR0039,yes,4.35,no,taxable,standard
5642,PORK GAMMON 7- 8 [APPROX],,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/pork-gammon-1-kg/,manual,297,,manual,295,,manual,297,,GENERIC,simple,visible,Frozen Foods,"GAMON, PORK",publish,color,,no,no,no,,instock,295,,FZPOR0165,yes,2,no,taxable,standard
5644,SQUID TUBE 10/20 OCEAN PEARL IQF 1 KG,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/squid-tube-10-20-ocean-pearl-iqf-1-kg/,manual,179,,manual,175,,manual,179,,OCEAN PEARL,simple,visible,Frozen Foods,"SQUID, TUBE",publish,color,,no,no,no,,outofstock,175,,FZSQU0002,yes,0,no,taxable,standard
5646,APPLE GRANNY SMITH FRESH 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/apple-granny-smith-fresh/,manual,237,,manual,235,,manual,237,,FRESH PRODUCE,simple,visible,Fresh Produce,"APPLE,FRESH,FRUIT,GRANNY SMITH",publish,color,,no,no,no,,instock,235,,FRAPL0008,no,0,no,taxable,standard
5648,APPLE GREEN FRESH DUBAI 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/apple-green-fresh-dubai/,manual,82,,manual,80.5,,manual,82,,FRESH PRODUCE,simple,visible,Fresh Produce,"APPLE,FRESH,FRUIT,GREEN",publish,color,,no,no,no,,instock,80.5,,FRAPL0001,no,0,no,taxable,standard
5650,APPLE GREEN TURKEY FRESH 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/apple-green-turkey-fresh/,manual,134,,manual,132,,manual,134,,FRESH PRODUCE,simple,visible,Fresh Produce,"APPLE,FRESH,FRUIT,GREEN",publish,color,,no,no,no,,instock,132,,FRAPL0014,no,0,no,taxable,standard
5652,APPLE RED FRESH DUBAI 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/apple-red-fresh-dubai/,manual,82,,manual,79.8,,manual,82,,FRESH PRODUCE,simple,visible,Fresh Produce,"APPLE,FRESH,FRUIT,RED",publish,color,,no,no,no,,instock,79.8,,FRAPL0002,no,0,no,taxable,standard
5654,APPLE RED FRESH TURKEY 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/apple-red-turkey-fresh/,manual,134,,manual,132,,manual,134,,FRESH PRODUCE,simple,visible,Fresh Produce,"APPLE,FRESH,FRUIT,RED",publish,color,,no,no,no,,instock,132,,FRAPL0011,no,0,no,taxable,standard
5656,APRICOT FRESH 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/apricot-fresh/,manual,131,,manual,130,,manual,131,,FRESH PRODUCE,simple,visible,Fresh Produce,"APRICOT,FRESH,FRUIT",publish,color,,no,no,no,,instock,130,,FRAPR0001,no,0,no,taxable,standard
5658,ASPARAGUS GREEN FRESH 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/asparagus-green-fresh/,manual,501,,manual,500,,manual,501,,FRESH PRODUCE,simple,visible,Fresh Produce,"ASPARAGUS,FRESH,FRUIT,GREEN",publish,color,,no,no,no,,instock,500,,FRASP0001,no,0,no,taxable,standard
5660,ASPARAGUS WHITE FRESH 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/asparagus-white-fresh/,manual,602,,manual,600,,manual,602,,FRESH PRODUCE,simple,visible,Fresh Produce,"ASPARAGUS,FRESH,FRUIT,WHITE",publish,color,,no,no,no,,instock,600,,FRASP0002,no,0,no,taxable,standard
5662,AVACADO FRESH 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/avacado-fresh/,manual,423,,manual,422,,manual,423,,FRESH PRODUCE,simple,visible,Fresh Produce,"AVACADO,FRESH,FRUIT",publish,color,,no,no,no,,instock,422,,FRAVA0001,no,0,no,taxable,standard
5664,BANANA FRESH 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/banana-fresh/,manual,302,,manual,300,,manual,302,,FRESH PRODUCE,simple,visible,Fresh Produce,"BANANA,FRESH,FRUIT",publish,color,,no,no,no,,instock,300,,FRBAN0001,no,0,no,taxable,standard
5666,BASIL LEAVES FRESH 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/basil-leaves-fresh/,manual,131,,manual,130,,manual,131,,FRESH PRODUCE,simple,visible,Fresh Produce,"BASIL,FRESH,FRUIT,HERB",publish,color,,no,no,no,,instock,130,,FRSPI0002,no,0,no,taxable,standard
5668,BEANS GREEN FRESH EGYPT 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/beans-green-fresh-egypt/,manual,119,,manual,115,,manual,119,,FRESH PRODUCE,simple,visible,Fresh Produce,"BEANS,FRESH,FRUIT,GREEN",publish,color,,no,no,no,,instock,115,,FRBEN0013,no,0,no,taxable,standard
5670,BEETROOT FRESH 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/beetroot-fresh/,manual,83,,manual,82,,manual,83,,FRESH PRODUCE,simple,visible,Fresh Produce,"BEETROOT,FRESH,FRUIT",publish,color,,no,no,no,,instock,82,,FRBET0001,no,0,no,taxable,standard
5672,BLACKBERRY (PUNNET) FRESH PARIS 250 GM,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/blackberry-paris-punnet-fresh/,manual,1147,,manual,1145,,manual,1147,,FRESH PRODUCE,simple,visible,Fresh Produce,"BLACKBERRY,FRESH,FRUIT",publish,color,,no,no,no,,instock,1145,,FRBER0015,no,0,no,taxable,standard
5674,BLUEBERRY (PUNNET) FRESH PARIS 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/blueberry-paris-punnet-fresh/,manual,1022,,manual,1020,,manual,1022,,FRESH PRODUCE,simple,visible,Fresh Produce,"BLUEBERRY,FRESH,FRUIT",publish,color,,no,no,no,,instock,1020,,FRBER0013,no,0,no,taxable,standard
5676,BROCCOLI FRESH 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/broccoli-fresh/,manual,236,,manual,235,,manual,236,,FRESH PRODUCE,simple,visible,Fresh Produce,"BROCCOLI,FRESH,FRUIT",publish,color,,no,no,no,,instock,235,,FRBRO0001,no,0,no,taxable,standard
5678,BROCCOLI FRESH EGYPT 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/broccoli-fresh-egypt/,manual,139,,manual,135,,manual,139,,FRESH PRODUCE,simple,visible,Fresh Produce,"BROCCOLI,FRESH,FRUIT",publish,color,,no,no,no,,instock,135,,FRBRO0005,no,0,no,taxable,standard
5680,CABBAGE GREEN FRESH DUBAI 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/cabbage-green-fresh-dubai/,manual,76,,manual,75,,manual,76,,FRESH PRODUCE,simple,visible,Fresh Produce,"CABBAGE,FRESH,FRUIT,GREEN",publish,color,,no,no,no,,instock,75,,FRCAB0001,no,0,no,taxable,standard
5682,CABBAGE GREEN FRESH EGYPT 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/cabbage-green-fresh-egypt/,manual,101,,manual,100,,manual,101,,FRESH PRODUCE,simple,visible,Fresh Produce,"CABBAGE,FRESH,FRUIT,GREEN",publish,color,,no,no,no,,instock,100,,FRCAB0010,no,0,no,taxable,standard
5684,CABBAGE RED FRESH DUBAI 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/cabbage-red-fresh-dubai/,manual,81,,manual,80,,manual,81,,FRESH PRODUCE,simple,visible,Fresh Produce,"CABBAGE,FRESH,FRUIT,RED",publish,color,,no,no,no,,outofstock,80,,FRCAB0002,yes,0,no,taxable,standard
5686,CABBAGE RED FRESH EGYPT 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/cabbage-red-fresh-egypt/,manual,43,,manual,42,,manual,43,,FRESH PRODUCE,simple,visible,Fresh Produce,"CABBAGE,FRESH,FRUIT,RED",publish,color,,no,no,no,,instock,42,,FRCAB0011,no,0,no,taxable,standard
5688,CAPSICUM GREEN (BEL PEPPER) FRESH EGYPT 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/capsicum-green-bel-pepper-fresh-egypt/,manual,122,,manual,118,,manual,122,,FRESH PRODUCE,simple,visible,Fresh Produce,"BELL PEPPER,CAPSICUM,FRESH,FRUIT",publish,color,,no,no,no,,instock,118,,FRCAP0007,no,0,no,taxable,standard
5690,CAPSICUM GREEN (BEL PEPPER) GREEN FRESH 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/capsicum-green-bel-pepper-green-fresh/,manual,134,,manual,132.25,,manual,134,,FRESH PRODUCE,simple,visible,Fresh Produce,"BELL PEPPER,CAPSICUM,FRESH,FRUIT",publish,color,,no,no,no,,instock,132.25,,FRCAP0001,no,3.58,no,taxable,standard
5692,CAPSICUM MIXED COLOUR (BEL PEPPER) FRESH 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/capsicum-mixed-colour-bel-pepper-fresh/,manual,637,,manual,635,,manual,637,,FRESH PRODUCE,simple,visible,Fresh Produce,"BELL PEPPER,CAPSICUM,FRESH,FRUIT",publish,color,,no,no,no,,instock,635,,FRCAP0005,no,0,no,taxable,standard
5694,CAPSICUM ORANGE (BEL PEPPER) FRESH 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/capsicum-orange-bel-pepper-fresh/,manual,287,,manual,285,,manual,287,,FRESH PRODUCE,simple,visible,Fresh Produce,"BELL PEPPER,CAPSICUM,FRESH,FRUIT",publish,color,,no,no,no,,instock,285,,FRCAP0004,no,0,no,taxable,standard
5696,CAPSICUM RED (BEL PEPPER) FRESH 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/capsicum-red-bel-pepper-fresh/,manual,227,,manual,225,,manual,227,,FRESH PRODUCE,simple,visible,Fresh Produce,"BELL PEPPER,CAPSICUM,FRESH,FRUIT",publish,color,,no,no,no,,instock,225,,FRCAP0002,no,0,no,taxable,standard
5698,CAPSICUM RED (BEL PEPPER) FRESH EGYPT 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/capsicum-red-bel-pepper-fresh-egypt/,manual,122,,manual,118,,manual,122,,FRESH PRODUCE,simple,visible,Fresh Produce,"BELL PEPPER,CAPSICUM,FRESH,FRUIT",publish,color,,no,no,no,,instock,118,,FRCAP0008,no,0,no,taxable,standard
5700,CAPSICUM YELLOW (BEL PEPPER) FRESH 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/capsicum-yellow-bel-pepper-fresh/,manual,227,,manual,225,,manual,227,,FRESH PRODUCE,simple,visible,Fresh Produce,"BELL PEPPER,CAPSICUM,FRESH,FRUIT",publish,color,,no,no,no,,instock,225,,FRCAP0003,no,0,no,taxable,standard
5702,CAPSICUM YELLOW (BEL PEPPER) FRESH EGYPT 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/capsicum-yellowbel-pepper-fresh-egypt/,manual,122,,manual,118,,manual,122,,FRESH PRODUCE,simple,visible,Fresh Produce,"BELL PEPPER,CAPSICUM,FRESH,FRUIT",publish,color,,no,no,no,,instock,118,,FRCAP0009,no,0,no,taxable,standard
5704,CARROT BABY FRESH 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/carrot-baby-fresh/,manual,151,,manual,150,,manual,151,,FRESH PRODUCE,simple,visible,Fresh Produce,"BABY,CARROT,FRESH,FRUIT",publish,color,,no,no,no,,instock,150,,FRCAR0002,no,0,no,taxable,standard
5706,CARROT FRESH 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/carrot-fresh/,manual,40,,manual,38,,manual,40,,FRESH PRODUCE,simple,visible,Fresh Produce,"CARROT,FRESH,FRUIT",publish,color,,no,no,no,,instock,38,,FRCAR0001,no,1.8,no,taxable,standard
5708,CARROTS FRESH EGYPT 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/carrots-fresh-egypt/,manual,51,,manual,50,,manual,51,,FRESH PRODUCE,simple,visible,Fresh Produce,"CARROT,FRESH,FRUIT",publish,color,,no,no,no,,instock,50,,FRCAR0012,no,0,no,taxable,standard
5710,CAULIFLOWER FRESH 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/cauliflower-fresh/,manual,183,,manual,182,,manual,183,,FRESH PRODUCE,simple,visible,Fresh Produce,"CAULIFLOWER,FRESH,FRUIT",publish,color,,no,no,no,,instock,182,,FRCAU0001,no,0,no,taxable,standard
5712,CAULIFLOWER TURKEY FRESH 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/cauliflower-turkey-fresh/,manual,142,,manual,140,,manual,142,,FRESH PRODUCE,simple,visible,Fresh Produce,"CAULIFLOWER,FRESH,FRUIT",publish,color,,no,no,no,,instock,140,,FRCAU0006,no,0,no,taxable,standard
5714,CELERY ROOT FRESH 1 KG,,1 X 1 PACKET,11-Mar-21,product,https://shop.ewdc.in/product/celery-root-fresh/,manual,121,,manual,120,,manual,121,,FRESH PRODUCE,simple,visible,Fresh Produce,"CELERY,FRESH,FRUIT,ROOT",publish,color,,no,no,no,,instock,120,,FRCEL0002,no,0,no,taxable,standard
